#I1_fullslitheight_0deg,,
#Wavelength (nm),%T,
508,92.24514008,
507,92.24131012,
506,92.24294281,
505,92.23123169,
504,92.21666718,
503,92.23092651,
502,92.22761536,
501,92.20468903,
500,92.21898651,
499,92.22368622,
498,92.19926453,
497,92.21444702,
496,92.1961441,
495,92.18644714,
494,92.21012115,
493,92.18396759,
492,92.18460083,
491,92.18119049,
490,92.17784882,
489,92.21342468,
488,92.18628693,
487,92.19127655,
486,92.18063354,
485,92.17276001,
484,92.1346817,
483,92.16246796,
482,92.17481995,
481,92.1734314,
480,92.14961243,
479,92.16290283,
478,92.15138245,
477,92.14876556,
476,92.15753937,
475,92.17456818,
474,92.15570831,
473,92.13378906,
472,92.15126801,
471,92.13222504,
470,92.12939453,
469,92.14164734,
468,92.12807465,
467,92.12145233,
466,92.12220764,
465,92.12004089,
464,92.12851715,
463,92.11351776,
462,92.13014221,
461,92.10608673,
460,92.09460449,
459,92.11839294,
458,92.10926056,
457,92.09783936,
456,92.07789612,
455,92.09272766,
454,92.08244324,
453,92.09255981,
452,92.09028625,
451,92.06755066,
450,92.08141327,
449,92.08966827,
448,92.06007385,
447,92.07712555,
446,92.08802795,
445,92.05809021,
444,92.05844116,
443,92.04268646,
442,92.04319763,
441,92.05332947,
440,92.03379059,
439,92.0320816,
438,92.0345459,
437,92.03948212,
436,92.0267334,
435,92.02493286,
434,92.01246643,
433,92.00752258,
432,92.01973724,
431,92.01746368,
430,92.00852203,
429,92.01348877,
428,92.0324173,
427,92.02522278,
426,91.99976349,
425,92.00512695,
424,92.00033569,
423,92.0089035,
422,91.96920776,
421,91.98584747,
420,91.97587585,
419,91.98078918,
418,91.97514343,
417,91.96852875,
416,91.98717499,
415,91.95058441,
414,91.95011902,
413,91.95345306,
412,91.94313812,
411,91.96218109,
410,91.94664001,
409,91.92572021,
408,91.90805817,
407,91.9478302,
406,91.91509247,
405,91.90042877,
404,91.94299316,
403,91.91934204,
402,91.89974213,
401,91.88830566,
400,91.88768005,
399,91.87448883,
398,91.86036682,
397,91.87523651,
396,91.85198212,
395,91.8406601,
394,91.83609772,
393,91.80587006,
392,91.83444977,
391,91.83114624,
390,91.83476257,
389,91.79823303,
388,91.80175018,
387,91.77064514,
386,91.77026367,
385,91.75733185,
384,91.75370026,
383,91.73612976,
382,91.72983551,
381,91.67716217,
380,91.67082977,
379,91.67841339,
378,91.67393494,
377,91.69224548,
376,91.67074585,
375,91.62026978,
374,91.62336731,
373,91.59303284,
372,91.57917023,
371,91.56637573,
370,91.54063416,
369,91.51425934,
368,91.49010468,
367,91.47784424,
366,91.44978333,
365,91.45752716,
364,91.39688873,
363,91.37010956,
362,91.36225128,
361,91.35243988,
360,91.31988525,
359,91.30749512,
358,91.25862885,
357,91.24393463,
356,91.22795105,
355,91.18933868,
354,91.15544891,
353,91.0921402,
352,91.10863495,
351,91.05554962,
350,91.02695465,
349,91.00400543,
348,90.96839905,
347,90.91262054,
346,90.91096497,
345,90.86001587,
344,90.82441711,
343,90.79950714,
342,90.76698303,
341,90.7612381,
340,90.74557495,
339,90.68035889,
338,90.64418793,
337,90.5815506,
336,90.56502533,
335,90.52910614,
334,90.50404358,
333,90.47652435,
332,90.41864014,
331,90.40567017,
330,90.34233856,
329,90.32995605,
328,90.28794861,
327,90.24370575,
326,90.2110672,
325,90.19918823,
324,90.15506744,
323,90.12218475,
322,90.09416962,
321,90.03302765,
320,89.97660828,
319,89.9130249,
318,89.89668274,
317,89.88054657,
316,89.76919556,
315,89.70531464,
314,89.67131805,
313,89.60752869,
312,89.51629639,
311,89.44889069,
310,89.37471771,
309,89.29818726,
308,89.16416168,
307,89.03835297,
306,88.95667267,
305,88.87802124,
304,88.70363617,
303,88.57389832,
302,88.42459869,
301,88.27466583,
300,88.12554169,
299,87.98017883,
298,87.70606995,
297,87.53762817,
296,87.28666687,
295,86.967453,
294,86.70728302,
293,86.30157471,
292,85.8661499,
291,85.30590057,
290,84.67256927,
289,83.96995544,
288,83.06603241,
287,82.05754852,
286,80.92366028,
285,79.68185425,
284,78.3496933,
283,76.88043213,
282,75.2522049,
281,73.45501709,
280,71.46702576,
279,69.19960785,
278,66.70859528,
277,63.99279785,
276,61.10845947,
275,57.9577446,
274,54.79528809,
273,51.40946579,
272,47.96032333,
271,44.50741577,
270,40.99654388,
269,37.45655823,
268,33.91395187,
267,30.48762703,
266,27.12011719,
265,23.70389366,
264,20.59554863,
263,17.70938873,
262,15.00993824,
261,12.45658207,
260,10.12779427,
259,8.019927979,
258,6.048404694,
257,4.29403019,
256,2.830338001,
255,1.674795508,
254,0.8543367386,
253,0.3613857329,
252,0.121142678,
251,0.03105719015,
250,0.004873427097,
249,0.0002638834703,
248,0.0007845623186,
247,0.0,
246,0.0,
245,0.0,
244,0.0,
200,0.0,



